product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count
2000000305752,PRSD-SPT-00NLB,spt,prsd,Yellow,XS,Coton,380g,"13,8",10.2,3.4,15
2000000305769,GLOW-BPC-00NLC,bpc,glow,Gray,One-Size,Wood,541g,"10,9",9.4,4.1,0
2000000305776,HPFN-TOY-00NLD,toy,hpfn,Red,One-Size,Plastic,317g,"15,5",13.2,6.3,0
2000000305783,NOVW-CE-00NLE,ce,novw,Beige,One-Size,Steel,153g,"13,0",13.5,9.5,-1
2000000305790,SKYL-CE-00NLF,ce,skyl,Green,One-Size,Ruber,404g,"28,8",14.9,6.7,1
2000000305806,HRBC-BPC-00NLG,bpc,hrbc,Pink,One-Size,Glass,75g,"16,9",11.7,8.7,-3
2000000305813,TNGR-TOY-00NLH,toy,tngr,White,One-Size,Glass,170g,"16,2",7.3,12.8,1
2000000305820,CSNV-HNK-00NLI,hnk,csnv,Black,One-Size,Wood,346g,"12,4",19.3,8.4,4
2000000305837,CKMT-HNK-00NLJ,hnk,ckmt,Yellow,One-Size,Leather,209g,"31,0",13.8,9.6,0
2000000305844,NTHR-APP-00NLK,app,nthr,Navy,M,Ruber,102g,"15,8",4.8,7.0,0
2000000305851,NOVW-CE-00NLL,ce,novw,Navy,One-Size,Plastic,47g,"28,3",6.9,5.1,0
2000000305868,BLIN-BKS-00NLM,bks,blin,,One-Size,Plastic,382g,"16,7",7.6,11.8,0
2000000305875,FRMJ-GRC-00NLN,grcy,frmj,Navy,One-Size,Plastic,106g,"22,6",8.1,4.7,0
2000000305882,WRMH-HNK-00NLO,hnk,wrmh,Pink,One-Size,Plastic,84g,"13,1",3.7,6.8,8
2000000305899,QLHS-BKS-00NLP,bks,qlhs,,One-Size,Leather,392g,"21,3",11.0,1.0,1
2000000305905,STCR-HNK-00NLQ,hnk,stcr,Green,One-Size,Alumium,103g,"19,1",13.3,10.4,0
2000000305912,GLOW-BPC-00NLR,bpc,glow,Green,One-Size,Steel,218g,"14,9",17.0,4.3,0
2000000305929,URTL-APP-00NLS,app,urtl,Yellow,S,Glass,142g,"26,4",17.0,2.6,3
2000000305936,ABLF-APP-00NLT,app,ablf,Beige,One-Size,Glass,298g,"20,8",10.1,2.9,9
2000000305943,ZNTH-CE-00NLU,ce,znth,Pink,One-Size,Ruber,375g,"34,1",12.8,13.0,0
2000000305950,GGRN-GRC-00NLV,grcy,ggrn,Yellow,One-Size,Alumium,714g,"34,0",14.1,8.8,0
2000000305967,TNGR-TOY-00NLW,toy,tngr,Silver,One-Size,Plastic,151g,"3,9",18.7,6.2,4
2000000305974,ZNTH-CE-00NLX,ce,znth,Yellow,One-Size,Steel,111g,"17,3",10.1,11.9,3
2000000305981,FTFX-APP-00NLY,app,ftfx,Gray,L,Leather,97g,"19,3",5.7,9.0,4
2000000305998,DLHV-GRC-00NLZ,grcy,dlhv,Purple,One-Size,Ruber,575g,"24,5",12.1,8.9,3
2000000306001,URTL-APP-00NM0,app,urtl,Beige,L,Steel,268g,"16,7",6.4,9.1,1
2000000306018,STCR-HNK-00NM1,hnk,stcr,Silver,One-Size,Glass,140g,"12,9",12.6,8.3,0
2000000306025,HMNS-HNK-00NM2,hnk,hmns,Blue,One-Size,Plastic,289g,"24,0",9.8,11.9,0
2000000306032,MOSA-APP-00NM3,app,mosa,Navy,One-Size,Plastic,133g,"22,9",2.0,1.9,1
2000000306049,BTNQ-BPC-00NM4,bpc,btnq,Gray,One-Size,Plastic,193g,"18,4",12.5,9.2,1
2000000306056,GRBK-GRC-00NM5,grcy,grbk,Pink,One-Size,Ruber,154g,"17,4",18.2,10.3,1
2000000306063,HPFN-TOY-00NM6,toy,hpfn,Green,One-Size,Glass,697g,"25,5",6.5,13.2,8
2000000306070,WRMH-HNK-00NM7,hnk,wrmh,Pink,One-Size,Wood,274g,"14,2",23.2,10.0,5
2000000306087,ALMS-BPC-00NM8,bpc,alms,Gray,One-Size,Glass,599g,"12,1",2.0,2.1,2
2000000306094,TNGR-TOY-00NM9,toy,tngr,Purple,One-Size,Ruber,232g,"10,4",14.2,4.6,0
2000000306100,HRBC-BPC-00NMA,bpc,hrbc,Silver,One-Size,Ruber,285g,"17,8",5.3,15.1,3
2000000306117,URTL-APP-00NMB,app,urtl,Silver,S,Polyester,432g,"22,7",12.9,9.3,5
2000000306124,ZNTH-CE-00NMC,ce,znth,Yellow,One-Size,Glass,79g,"14,1",11.3,15.4,3
2000000306131,SWCR-SPT-00NMD,spt,swcr,Pink,XS,Alumium,197g,"24,7",2.7,7.2,1
2000000306148,MOSA-APP-00NME,app,mosa,Black,L,Paper,312g,"26,9",2.0,8.3,0
2000000306155,NTCH-GRC-00NMF,grcy,ntch,Yellow,One-Size,Ruber,721g,"25,3",6.5,6.9,2
2000000306162,FRMJ-GRC-00NMG,grcy,frmj,Blue,One-Size,Leather,119g,"33,2",23.9,6.2,0
2000000306179,TRBZ-SPT-00NMH,spt,trbz,Navy,L,Coton,549g,"13,3",11.4,3.8,15
2000000306186,BLIN-BKS-00NMI,bks,blin,,One-Size,Leather,99g,"16,6",7.1,4.2,0
2000000306193,FTFX-APP-00NMJ,app,ftfx,White,One-Size,Paper,372g,"8,8",13.3,8.9,2
2000000306209,GGRN-GRC-00NMK,grcy,ggrn,Blue,One-Size,Polyester,461g,"23,7",14.4,13.0,0
2000000306216,CSNV-HNK-00NML,hnk,csnv,Black,One-Size,Polyester,269g,"13,7",10.8,9.9,1
2000000306223,ZNTH-CE-00NMM,ce,znth,Pink,One-Size,Alumium,84g,"28,9",20.5,4.8,3
2000000306230,URTL-APP-00NMN,app,urtl,Black,XS,Polyester,78g,"16,4",12.7,9.1,2
2000000306247,PHTX-CE-00NMO,ce,phtx,Gray,One-Size,Steel,342g,"19,6",8.6,15.5,8
2000000306254,COTC-APP-00NMP,app,cotc,Pink,XL,Paper,187g,"18,4",7.4,9.7,27
2000000306261,WRMH-HNK-00NMQ,hnk,wrmh,Silver,One-Size,Glass,197g,"19,9",12.6,8.4,-3
2000000306278,GGRN-GRC-00NMR,grcy,ggrn,Purple,One-Size,Leather,303g,"16,3",8.2,5.1,5
2000000306285,CSNV-HNK-00NMS,hnk,csnv,Silver,One-Size,Leather,224g,"28,7",11.7,9.7,6
2000000306292,ARFT-SPT-00NMT,spt,arft,Purple,S,Coton,239g,"20,2",6.0,10.4,8
2000000306308,KDLN-TOY-00NMU,toy,kdln,Silver,One-Size,Steel,150g,"37,0",14.7,8.9,1
2000000306315,HRBC-BPC-00NMV,bpc,hrbc,Purple,One-Size,Plastic,405g,"31,6",6.9,7.7,11
2000000306322,ACME-CE-00NMW,ce,acme,Beige,One-Size,Ruber,328g,"23,2",11.7,8.9,8
2000000306339,STCR-HNK-00NMX,hnk,stcr,Green,One-Size,Polyester,115g,"22,2",7.5,6.4,0
2000000306346,STAC-BKS-00NMY,bks,stac,,One-Size,Coton,1159g,"12,1",16.6,12.6,0
2000000306353,BTNQ-BPC-00NMZ,bpc,btnq,Green,One-Size,Plastic,163g,"13,3",18.3,5.0,0
2000000306360,WRMH-HNK-00NN0,hnk,wrmh,Green,One-Size,Coton,225g,"25,8",15.6,7.2,6
2000000306377,GRBK-GRC-00NN1,grcy,grbk,Silver,One-Size,Glass,229g,"22,3",6.7,1.4,0
2000000306384,PGTR-BKS-00NN2,bks,pgtr,,One-Size,Plastic,339g,"26,4",3.1,11.8,0
2000000306391,FTFX-APP-00NN3,app,ftfx,Gray,One-Size,Paper,149g,"19,8",17.2,10.7,-1
2000000306407,PHTX-CE-00NN4,ce,phtx,Blue,One-Size,Paper,204g,"22,8",13.6,11.9,1
2000000306414,GRBK-GRC-00NN5,grcy,grbk,Blue,One-Size,Alumium,194g,"25,0",11.3,7.5,0
2000000306421,WRMH-HNK-00NN6,hnk,wrmh,Silver,One-Size,Paper,234g,"11,0",13.4,4.3,0
2000000306438,BTNQ-BPC-00NN7,bpc,btnq,Navy,One-Size,Leather,494g,"15,7",10.5,7.6,2
2000000306445,NOVW-CE-00NN8,ce,novw,Red,One-Size,Polyester,457g,"25,4",9.4,4.2,1
2000000306452,GGRN-GRC-00NN9,grcy,ggrn,Black,One-Size,Plastic,49g,"15,5",9.7,7.8,8
2000000306469,PHTX-CE-00NNA,ce,phtx,Red,One-Size,Alumium,272g,"29,7",6.0,9.1,3
2000000306476,QLHS-BKS-00NNB,bks,qlhs,,One-Size,Leather,347g,"26,3",6.5,4.0,0
2000000306483,PHTX-CE-00NNC,ce,phtx,White,One-Size,Glass,243g,"32,4",11.0,14.1,0
2000000306490,WRMH-HNK-00NND,hnk,wrmh,Silver,One-Size,Ruber,51g,"23,0",12.5,5.7,0
2000000306506,NTHR-APP-00NNE,app,nthr,Purple,XXL,Coton,153g,"22,2",5.8,11.0,1
2000000306513,FRFL-GRC-00NNF,grcy,frfl,White,One-Size,Glass,675g,"7,0",12.1,7.4,0
2000000306520,ARFT-SPT-00NNG,spt,arft,Blue,S,Coton,195g,"8,6",11.0,10.2,66
2000000306537,SKYL-CE-00NNH,ce,skyl,Purple,One-Size,Coton,418g,"3,9",14.8,5.5,0
2000000306544,CBLT-APP-00NNI,app,cblt,Purple,One-Size,Ruber,179g,"20,4",12.0,9.4,6
2000000306551,DLHV-GRC-00NNJ,grcy,dlhv,White,One-Size,Polyester,128g,"9,2",10.7,7.4,3
2000000306568,AQPR-HNK-00NNK,hnk,aqpr,Purple,One-Size,Alumium,163g,"27,3",3.9,10.1,3
2000000306575,DLHV-GRC-00NNL,grcy,dlhv,Red,One-Size,Wood,597g,"25,2",11.4,10.6,4
2000000306582,CKMT-HNK-00NNM,hnk,ckmt,Black,One-Size,Coton,945g,"9,1",11.3,8.4,3
2000000306599,URTL-APP-00NNN,app,urtl,Purple,M,Alumium,37g,"6,5",19.5,3.5,13
2000000306605,WRMH-HNK-00NNO,hnk,wrmh,Beige,One-Size,Steel,161g,"13,8",18.2,10.9,0
2000000306612,ALMS-BPC-00NNP,bpc,alms,Black,One-Size,Paper,274g,"30,6",12.7,6.4,1
2000000306629,PGTR-BKS-00NNQ,bks,pgtr,,One-Size,Leather,506g,"27,4",17.3,11.8,4
2000000306636,CBLT-APP-00NNR,app,cblt,Navy,S,Leather,149g,"23,3",3.7,2.5,1
2000000306643,HMNS-HNK-00NNS,hnk,hmns,Yellow,One-Size,Coton,100g,"21,5",18.6,7.9,0
2000000306650,ABLF-APP-00NNT,app,ablf,Yellow,L,Plastic,80g,"25,7",18.7,7.2,0
2000000306667,GGRN-GRC-00NNU,grcy,ggrn,Red,One-Size,Ruber,172g,"42,6",11.5,2.3,1
2000000306674,FTFX-APP-00NNV,app,ftfx,Pink,L,Coton,199g,"28,0",20.0,4.0,2
2000000306681,GGRN-GRC-00NNW,grcy,ggrn,Pink,One-Size,Plastic,310g,"10,8",12.6,6.1,0
2000000306698,DMLX-BPC-00NNX,bpc,dmlx,White,One-Size,Plastic,174g,"12,0",8.4,9.2,1
2000000306704,STCR-HNK-00NNY,hnk,stcr,White,One-Size,Alumium,241g,"28,9",11.3,12.1,4
2000000306711,COTC-APP-00NNZ,app,cotc,Beige,XL,Ruber,303g,"24,0",17.8,6.9,0
2000000306728,PRLV-HNK-00NO0,hnk,prlv,Navy,One-Size,Leather,222g,"19,3",17.4,4.0,1
2000000306735,BYTM-CE-00NO1,ce,bytm,Yellow,One-Size,Leather,141g,"19,5",18.0,6.0,1
2000000306742,ECOT-CE-00NO2,ce,ecot,Beige,One-Size,Leather,400g,"29,4",5.6,12.8,9
2000000306759,COTC-APP-00NO3,app,cotc,Yellow,S,Glass,258g,"26,5",19.4,5.6,0
2000000306766,CSNV-HNK-00NO4,hnk,csnv,White,One-Size,Ruber,136g,"18,3",12.2,10.9,1
2000000306773,SKYL-CE-00NO5,ce,skyl,Gray,One-Size,Glass,555g,"29,1",18.0,7.6,0
2000000306780,ZNTH-CE-00NO6,ce,znth,Red,One-Size,Plastic,270g,"17,1",14.9,3.1,1
2000000306797,BTNQ-BPC-00NO7,bpc,btnq,White,One-Size,Plastic,354g,"23,9",9.4,11.4,2
2000000306803,FTFX-APP-00NO8,app,ftfx,Beige,One-Size,Steel,398g,"33,4",8.9,7.7,-2
2000000306810,PLCB-TOY-00NO9,toy,plcb,Pink,One-Size,Polyester,824g,"27,1",12.0,8.2,8
2000000306827,SKYL-CE-00NOA,ce,skyl,Navy,One-Size,Leather,471g,"21,8",9.3,9.1,7
2000000306834,FTFX-APP-00NOB,app,ftfx,Beige,S,Leather,89g,"16,9",6.2,5.4,2
2000000306841,NOVW-CE-00NOC,ce,novw,Navy,One-Size,Wood,70g,"21,7",17.7,3.9,0
2000000306858,KDLN-TOY-00NOD,toy,kdln,Blue,One-Size,Glass,288g,"24,6",13.7,7.7,2
2000000306865,VOLT-CE-00NOE,ce,volt,Pink,One-Size,Alumium,197g,"12,2",4.6,12.2,0
2000000306872,PRLV-HNK-00NOF,hnk,prlv,Yellow,One-Size,Steel,296g,"16,3",9.5,7.0,0
2000000306889,FRFL-GRC-00NOG,grcy,frfl,Green,One-Size,Glass,1176g,"19,3",19.3,13.5,0
2000000306896,PLCB-TOY-00NOH,toy,plcb,Navy,One-Size,Paper,107g,"29,5",19.2,9.5,1
2000000306902,GGRN-GRC-00NOI,grcy,ggrn,Yellow,One-Size,Wood,431g,"23,8",10.0,3.8,3
2000000306919,NTHR-APP-00NOJ,app,nthr,Green,M,Glass,421g,"26,9",9.8,4.5,2
2000000306926,FRFL-GRC-00NOK,grcy,frfl,White,One-Size,Glass,29g,"35,0",4.5,12.7,1
2000000306933,NTCH-GRC-00NOL,grcy,ntch,Red,One-Size,Wood,215g,"29,4",9.1,9.3,2
2000000306940,PRLV-HNK-00NOM,hnk,prlv,Purple,One-Size,Ruber,675g,"26,7",13.1,8.1,0
2000000306957,SKYL-CE-00NON,ce,skyl,Black,One-Size,Steel,578g,"12,5",12.4,10.3,1
2000000306964,PRLV-HNK-00NOO,hnk,prlv,Pink,One-Size,Paper,252g,"13,4",20.6,10.8,5
2000000306971,RDMR-BKS-00NOP,bks,rdmr,,One-Size,Coton,176g,"25,0",12.9,6.7,7
2000000306988,COTC-APP-00NOQ,app,cotc,Pink,XL,Wood,308g,"3,6",11.4,11.7,0
2000000306995,CKMT-HNK-00NOR,hnk,ckmt,Yellow,One-Size,Wood,270g,"30,0",6.5,12.2,7
2000000307008,TRBZ-SPT-00NOS,spt,trbz,White,XL,Alumium,191g,"30,4",19.4,5.6,1
2000000307015,BTNQ-BPC-00NOT,bpc,btnq,Red,One-Size,Glass,342g,"15,3",7.5,4.2,0
2000000307022,URTL-APP-00NOU,app,urtl,Green,XS,Leather,440g,"22,4",15.4,11.1,0
2000000307039,ACME-CE-00NOV,ce,acme,Purple,One-Size,Alumium,133g,"20,1",5.8,4.4,3
2000000307046,GGRN-GRC-00NOW,grcy,ggrn,Yellow,One-Size,Coton,470g,"7,6",14.8,4.3,28
2000000307053,FTFX-APP-00NOX,app,ftfx,Blue,L,Wood,177g,"17,5",20.4,6.5,0
2000000307060,VOLT-CE-00NOY,ce,volt,Pink,One-Size,Coton,141g,"24,5",11.2,11.4,16
2000000307077,CBLT-APP-00NOZ,app,cblt,Black,XL,Wood,340g,"17,2",13.1,10.7,136
2000000307084,HMNS-HNK-00NP0,hnk,hmns,Pink,One-Size,Ruber,804g,"30,4",2.4,7.4,212
2000000307091,HRBC-BPC-00NP1,bpc,hrbc,Green,One-Size,Steel,965g,"9,5",18.4,10.3,0
2000000307107,FTFX-APP-00NP2,app,ftfx,Silver,L,Steel,428g,"28,6",17.5,11.0,4
2000000307114,QLHS-BKS-00NP3,bks,qlhs,,One-Size,Wood,478g,"22,4",14.7,5.9,0
2000000307121,WRMH-HNK-00NP4,hnk,wrmh,Red,One-Size,Paper,405g,"29,8",15.8,4.3,0
2000000307138,NTHR-APP-00NP5,app,nthr,Green,One-Size,Coton,177g,"10,6",17.3,5.9,7
2000000307145,AQPR-HNK-00NP6,hnk,aqpr,Purple,One-Size,Wood,362g,"26,1",2.0,9.7,0
2000000307152,PHTX-CE-00NP7,ce,phtx,White,One-Size,Steel,415g,"34,8",8.8,4.9,6
2000000307169,QLHS-BKS-00NP8,bks,qlhs,,One-Size,Plastic,421g,"19,5",12.8,9.6,0
2000000307176,MOSA-APP-00NP9,app,mosa,White,XS,Plastic,309g,"21,9",12.1,9.7,0
2000000307183,HRBC-BPC-00NPA,bpc,hrbc,Pink,One-Size,Plastic,222g,"35,0",9.3,1.0,2
2000000307190,DLHV-GRC-00NPB,grcy,dlhv,Navy,One-Size,Steel,115g,"8,6",10.0,7.1,4
2000000307206,STCR-HNK-00NPC,hnk,stcr,Silver,One-Size,Polyester,69g,"20,5",11.4,6.2,0
2000000307213,DMLX-BPC-00NPD,bpc,dmlx,Navy,One-Size,Coton,406g,"18,0",9.4,5.5,2
2000000307220,AQPR-HNK-00NPE,hnk,aqpr,Pink,One-Size,Plastic,188g,"31,8",17.5,1.3,0
2000000307237,VOLT-CE-00NPF,ce,volt,White,One-Size,Plastic,89g,"15,7",18.1,11.1,4
2000000307244,ECOT-CE-00NPG,ce,ecot,Black,One-Size,Glass,162g,"11,5",2.0,1.3,0
2000000307251,STCR-HNK-00NPH,hnk,stcr,Red,One-Size,Leather,367g,"17,5",21.2,4.8,0
2000000307268,COTC-APP-00NPI,app,cotc,Gray,S,Coton,173g,"21,7",16.2,4.1,8
2000000307275,ZNTH-CE-00NPJ,ce,znth,Yellow,One-Size,Coton,255g,"27,3",19.6,4.6,3
2000000307282,MOSA-APP-00NPK,app,mosa,Red,M,Steel,129g,"19,6",11.2,7.8,1
2000000307299,CKMT-HNK-00NPL,hnk,ckmt,Black,One-Size,Wood,185g,"6,2",17.0,5.3,10
2000000307305,PRLV-HNK-00NPM,hnk,prlv,Beige,One-Size,Ruber,570g,"15,6",16.7,8.1,0
2000000307312,CSNV-HNK-00NPN,hnk,csnv,Blue,One-Size,Plastic,750g,"18,3",14.1,8.2,1
2000000307329,HMNS-HNK-00NPO,hnk,hmns,Yellow,One-Size,Plastic,251g,"32,2",12.1,1.6,2
2000000307336,MOSA-APP-00NPP,app,mosa,Gray,M,Paper,328g,"13,2",14.3,5.7,19
2000000307343,NOVW-CE-00NPQ,ce,novw,Purple,One-Size,Leather,255g,"22,1",14.7,10.8,5
2000000307350,ABLF-APP-00NPR,app,ablf,Navy,M,Alumium,258g,"12,0",5.1,8.1,15
2000000307367,GLOW-BPC-00NPS,bpc,glow,Pink,One-Size,Glass,179g,"12,7",8.6,11.6,5
2000000307374,STCR-HNK-00NPT,hnk,stcr,Green,One-Size,Alumium,107g,"13,2",19.6,3.9,0
2000000307381,DMLX-BPC-00NPU,bpc,dmlx,Green,One-Size,Wood,98g,"20,5",9.9,5.6,0
2000000307398,DLHV-GRC-00NPV,grcy,dlhv,Black,One-Size,Wood,271g,"19,9",15.0,4.9,2
2000000307404,PHTX-CE-00NPW,ce,phtx,Red,One-Size,Ruber,132g,"25,3",14.5,8.1,0
2000000307411,CBLT-APP-00NPX,app,cblt,Black,S,Wood,176g,"26,4",5.9,11.7,10
2000000307428,CKMT-HNK-00NPY,hnk,ckmt,Blue,One-Size,Wood,248g,"24,5",8.3,1.4,0
2000000307435,CSNV-HNK-00NPZ,hnk,csnv,Beige,One-Size,Polyester,206g,"33,9",10.1,4.8,8
2000000307442,GMFG-TOY-00NQ0,toy,gmfg,Yellow,One-Size,Ruber,474g,"30,6",17.1,7.0,0
2000000307459,FTFX-APP-00NQ1,app,ftfx,Black,L,Plastic,356g,"11,4",12.9,3.0,2
2000000307466,STCR-HNK-00NQ2,hnk,stcr,Green,One-Size,Leather,230g,"14,3",9.9,8.4,-5
2000000307473,SWCR-SPT-00NQ3,spt,swcr,Green,XL,Leather,133g,"4,1",12.7,5.8,0
2000000307480,NTCH-GRC-00NQ4,grcy,ntch,Red,One-Size,Coton,585g,"23,7",17.1,3.0,3
2000000307497,NOVW-CE-00NQ5,ce,novw,Red,One-Size,Ruber,177g,"25,7",17.3,6.9,4
2000000307503,FRMJ-GRC-00NQ6,grcy,frmj,Pink,One-Size,Alumium,91g,"19,9",9.4,6.5,9
2000000307510,COTC-APP-00NQ7,app,cotc,Red,XL,Leather,289g,"14,6",12.4,9.9,4
2000000307527,CSNV-HNK-00NQ8,hnk,csnv,Pink,One-Size,Steel,235g,"9,5",5.1,8.8,3
2000000307534,BTNQ-BPC-00NQ9,bpc,btnq,Yellow,One-Size,Wood,133g,"14,1",9.1,11.9,0
2000000307541,FRMJ-GRC-00NQA,grcy,frmj,Beige,One-Size,Wood,236g,"29,9",8.0,10.8,8
2000000307558,LFSP-BKS-00NQB,bks,lfsp,,One-Size,Leather,178g,"26,8",17.4,3.7,2
2000000307565,ACME-CE-00NQC,ce,acme,Gray,One-Size,Ruber,189g,"22,5",9.7,7.0,0
2000000307572,HMNS-HNK-00NQD,hnk,hmns,Blue,One-Size,Ruber,145g,"22,7",3.8,8.4,3
2000000307589,STCR-HNK-00NQE,hnk,stcr,Purple,One-Size,Plastic,881g,"16,8",17.7,1.7,3
2000000307596,BLIN-BKS-00NQF,bks,blin,,One-Size,Coton,432g,"18,2",11.0,10.9,0
2000000307602,GRBK-GRC-00NQG,grcy,grbk,Black,One-Size,Glass,155g,"7,7",9.6,7.9,0
2000000307619,SLKE-BPC-00NQH,bpc,slke,Black,One-Size,Paper,143g,"12,1",13.1,5.6,2
2000000307626,NOVW-CE-00NQI,ce,novw,Beige,One-Size,Ruber,104g,"8,0",9.5,7.6,2
2000000307633,ALMS-BPC-00NQJ,bpc,alms,Navy,One-Size,Glass,120g,"39,1",3.8,5.0,0
2000000307640,WRMH-HNK-00NQK,hnk,wrmh,Purple,One-Size,Leather,167g,"41,1",14.1,11.2,14
2000000307657,WRMH-HNK-00NQL,hnk,wrmh,Gray,One-Size,Paper,156g,"26,4",18.2,7.0,0
2000000307664,HMNS-HNK-00NQM,hnk,hmns,Black,One-Size,Alumium,294g,"18,0",10.4,12.3,0
2000000307671,STCR-HNK-00NQN,hnk,stcr,Beige,One-Size,Alumium,119g,"36,8",8.7,9.2,1
2000000307688,NTHR-APP-00NQO,app,nthr,Pink,XS,Leather,301g,"32,3",16.6,12.2,17
2000000307695,SKYL-CE-00NQP,ce,skyl,Pink,One-Size,Leather,132g,"8,5",11.2,9.1,0
2000000307701,NOVW-CE-00NQQ,ce,novw,Gray,One-Size,Alumium,97g,"7,0",13.3,6.0,1
2000000307718,SLKE-BPC-00NQR,bpc,slke,Navy,One-Size,Leather,318g,"29,9",10.0,3.5,0
2000000307725,VOLT-CE-00NQS,ce,volt,Yellow,One-Size,Wood,112g,"31,9",11.1,7.2,0
2000000307732,ZNTH-CE-00NQT,ce,znth,Purple,One-Size,Glass,69g,"21,0",14.7,14.7,0
2000000307749,NTCH-GRC-00NQU,grcy,ntch,Pink,One-Size,Steel,66g,"16,3",4.8,8.3,20
2000000307756,ACME-CE-00NQV,ce,acme,Red,One-Size,Polyester,171g,"19,2",11.2,11.3,33
2000000307763,KDLN-TOY-00NQW,toy,kdln,Gray,One-Size,Plastic,85g,"10,2",6.4,9.5,1
2000000307770,TNGR-TOY-00NQX,toy,tngr,Black,One-Size,Steel,147g,"11,6",6.7,10.5,0
2000000307787,ZNTH-CE-00NQY,ce,znth,White,One-Size,Plastic,109g,"25,1",9.8,4.8,0
2000000307794,VOLT-CE-00NQZ,ce,volt,Green,One-Size,Paper,289g,"7,5",8.9,7.6,1
2000000307800,AQPR-HNK-00NR0,hnk,aqpr,Blue,One-Size,Steel,1541g,"25,1",14.0,9.6,2
2000000307817,FTFX-APP-00NR1,app,ftfx,White,XL,Coton,91g,"17,6",6.6,10.9,0
2000000307824,STAC-BKS-00NR2,bks,stac,,One-Size,Glass,98g,"17,5",11.3,4.8,0
2000000307831,COTC-APP-00NR3,app,cotc,Pink,S,Leather,231g,"25,3",7.9,8.8,1
2000000307848,CKMT-HNK-00NR4,hnk,ckmt,Green,One-Size,Plastic,702g,"10,3",19.2,9.1,4
2000000307855,FRMJ-GRC-00NR5,grcy,frmj,Pink,One-Size,Paper,269g,"15,2",13.7,8.5,3
2000000307862,PKPR-SPT-00NR6,spt,pkpr,Pink,One-Size,Coton,394g,"13,1",14.6,6.5,39
2000000307879,HPFN-TOY-00NR7,toy,hpfn,Red,One-Size,Steel,323g,"8,7",5.6,10.2,25
2000000307886,DLHV-GRC-00NR8,grcy,dlhv,Pink,One-Size,Wood,294g,"23,8",15.9,4.2,4
2000000307893,PHTX-CE-00NR9,ce,phtx,Purple,One-Size,Leather,108g,"16,0",8.7,12.4,5
2000000307909,FRFL-GRC-00NRA,grcy,frfl,Green,One-Size,Paper,81g,"25,3",19.0,5.9,1
2000000307916,ALMS-BPC-00NRB,bpc,alms,Blue,One-Size,Plastic,343g,"22,6",15.6,6.1,6
2000000307923,PHTX-CE-00NRC,ce,phtx,White,One-Size,Steel,385g,"14,9",14.7,9.0,0
2000000307930,PHTX-CE-00NRD,ce,phtx,Purple,One-Size,Steel,404g,"5,0",17.5,6.1,67
2000000307947,PRLV-HNK-00NRE,hnk,prlv,Silver,One-Size,Paper,490g,"18,1",2.0,4.5,1
2000000307954,VOLT-CE-00NRF,ce,volt,Gray,One-Size,Alumium,654g,"17,8",17.3,9.9,0
2000000307961,PGTR-BKS-00NRG,bks,pgtr,,One-Size,Polyester,168g,"10,8",7.6,12.7,7
2000000307978,HRBC-BPC-00NRH,bpc,hrbc,Beige,One-Size,Ruber,190g,"12,2",16.2,8.0,0
2000000307985,HMNS-HNK-00NRI,hnk,hmns,Red,One-Size,Steel,2672g,"19,6",18.9,13.3,0
2000000307992,ABLF-APP-00NRJ,app,ablf,Beige,S,Steel,402g,"24,9",9.4,10.8,0
2000000308005,WRMH-HNK-00NRK,hnk,wrmh,Yellow,One-Size,Polyester,241g,"7,8",11.7,5.1,9
2000000308012,DMLX-BPC-00NRL,bpc,dmlx,Purple,One-Size,Coton,149g,"15,4",8.5,4.8,0
2000000308029,AQPR-HNK-00NRM,hnk,aqpr,Yellow,One-Size,Ruber,197g,"6,1",11.1,7.6,0
2000000308036,URTL-APP-00NRN,app,urtl,Purple,M,Polyester,122g,"18,4",7.0,4.9,2
2000000308043,DLHV-GRC-00NRO,grcy,dlhv,Pink,One-Size,Steel,156g,"17,2",16.1,12.8,-20
2000000308050,AQPR-HNK-00NRP,hnk,aqpr,Pink,One-Size,Plastic,116g,"20,3",9.2,9.1,0
2000000308067,PGTR-BKS-00NRQ,bks,pgtr,,One-Size,Steel,148g,"14,0",14.3,5.9,0
2000000308074,AQPR-HNK-00NRR,hnk,aqpr,Purple,One-Size,Paper,264g,"14,6",6.0,4.4,2
2000000308081,TNGR-TOY-00NRS,toy,tngr,Red,One-Size,Plastic,281g,"5,8",8.6,9.8,9
2000000308098,WRMH-HNK-00NRT,hnk,wrmh,White,One-Size,Steel,175g,"12,8",22.2,6.6,0
2000000308104,PLCB-TOY-00NRU,toy,plcb,Blue,One-Size,Plastic,279g,"7,1",9.2,6.6,1
2000000308111,ZNTH-CE-00NRV,ce,znth,Silver,One-Size,Wood,117g,"5,7",15.9,10.7,1
2000000308128,CSNV-HNK-00NRW,hnk,csnv,Yellow,One-Size,Alumium,206g,"26,1",14.4,8.8,0
2000000308135,SKYL-CE-00NRX,ce,skyl,Yellow,One-Size,Polyester,626g,"4,4",13.5,11.6,0
2000000308142,TNGR-TOY-00NRY,toy,tngr,Purple,One-Size,Glass,536g,"21,2",9.1,5.8,0
2000000308159,HMNS-HNK-00NRZ,hnk,hmns,Navy,One-Size,Polyester,174g,"19,6",14.0,4.1,1
2000000308166,ABLF-APP-00NS0,app,ablf,Silver,XS,Leather,115g,"11,1",10.6,10.2,20
